review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R28N0RP50B992U,1.0,49.0,50.0,N,Y
R397ZJLHKIZ1I5,3.0,49.0,50.0,N,Y
R2NHDJ72IDFM4A,1.0,37.0,50.0,N,Y
R35D2U5DYET8U,2.0,38.0,50.0,N,Y
R4Q3T8E9N6DE6,5.0,48.0,50.0,N,Y
R39XGQ0WJQKY73,5.0,49.0,50.0,N,Y
R8PL8R20LFK57,1.0,45.0,50.0,N,Y
RAZTQF5A950A5,1.0,48.0,49.0,N,Y
R2QSEYMK08YXCW,5.0,47.0,49.0,N,N
R33QQEWQ9YYDJX,3.0,44.0,49.0,N,Y
R3ZF9CAUMP3AM,4.0,39.0,49.0,N,N
R2YH7NAZHAF4ZM,2.0,49.0,49.0,N,N
R24OXZ20HMQW8I,2.0,47.0,49.0,N,N
R1MOSEV1ZLUY,3.0,44.0,49.0,N,Y
RZFHJ874I2V4,4.0,45.0,49.0,N,Y
R3DYO0AN36SLI,5.0,46.0,49.0,N,Y
R1UWP8RPALDIZD,5.0,48.0,49.0,N,Y
R1AFMG1BOIIBRD,3.0,48.0,49.0,N,Y
R1I2RVRZX8T2T8,2.0,45.0,49.0,N,Y
R1U73V07O141NK,5.0,40.0,49.0,N,Y
R232I64JQ1W7E5,5.0,45.0,49.0,N,Y
R3GP6POYQ57JD7,4.0,45.0,49.0,N,Y
R1LUWM5V35HC14,2.0,41.0,49.0,N,Y
R2Y7T85TTJ1YLE,2.0,38.0,49.0,N,Y
R1WNL4RT008D1Z,4.0,46.0,49.0,N,Y
R3QDMV2GS98PUV,5.0,47.0,49.0,N,Y
R123CG3Q6JVAHR,5.0,48.0,49.0,N,Y
R3471RHEP6PG0Y,5.0,46.0,49.0,N,Y
R355TBK22UROVU,5.0,46.0,49.0,N,Y
R3H47SJHDDL9AL,5.0,47.0,49.0,N,Y
R2D58141HUG40E,5.0,49.0,49.0,N,N
R2SMOYU2SP70UR,5.0,46.0,49.0,N,Y
R2A3QQZ7GSVUCL,5.0,43.0,49.0,N,Y
R1VMZXETT8T8V8,1.0,36.0,49.0,N,Y
R1DZVDN9JBE7BD,2.0,46.0,49.0,N,Y
R2WVKYCU3BX4KU,1.0,40.0,49.0,N,Y
R3KZXU3PJHZ53Z,5.0,47.0,49.0,N,Y
R2HJ6LBJTIDMYZ,3.0,46.0,49.0,N,Y
R3QDVGUA238R4L,5.0,45.0,49.0,N,Y
R3V0P2XK4T0M4N,3.0,45.0,49.0,N,N
RO0C4DZU8Q9GG,1.0,41.0,49.0,N,N
R2JU8KWG2F1G1O,1.0,42.0,49.0,N,Y
RP5XO08R66ABK,1.0,45.0,49.0,N,Y
RNCHN3JOQXB2X,5.0,47.0,49.0,N,N
RU5XM1EJAOZ9A,5.0,47.0,49.0,N,N
R3875VOT745AZI,4.0,48.0,49.0,N,Y
R24707T6BF2RUE,5.0,44.0,49.0,N,N
R1SF8NIJO2JL4X,2.0,42.0,49.0,N,Y
R3IJ37YT6AG59T,5.0,48.0,49.0,N,Y
R11UZ894F2FG7Z,5.0,47.0,49.0,N,Y
R1ZHLIBB7TARA9,5.0,41.0,49.0,N,Y
R3BMGWL60OQPC4,4.0,46.0,49.0,N,Y
R1K1YAPVB1O7KU,5.0,47.0,49.0,N,N
RE75LZZJOCUDS,5.0,46.0,49.0,N,Y
RRJC4NZ3OVLNR,2.0,47.0,49.0,N,Y
R13EJ7R7MF7LHE,5.0,44.0,49.0,N,Y
R99FOOQGU0UZS,5.0,47.0,49.0,N,Y
R340EOOZE97I3F,3.0,44.0,49.0,N,N
R3E3GZZJV1KHP1,1.0,40.0,49.0,N,Y
R31WG3D26NUFSL,1.0,38.0,49.0,N,Y
R20F9MKAGRHOHD,1.0,43.0,49.0,N,Y
R2DCWPEMMJQM3Q,5.0,48.0,49.0,N,Y
R3ACP5XVFGUQN0,2.0,46.0,49.0,N,Y
R2XYFY8R6GX33A,4.0,42.0,49.0,N,Y
RBW1ZK0XEB2JJ,2.0,45.0,49.0,N,Y
R263HAPLSEV98G,5.0,46.0,48.0,N,Y
RUXMMPOYYLYEH,2.0,42.0,48.0,N,Y
RCGQ7N2SQQ4YA,5.0,48.0,48.0,N,N
RDINLBD9CSMIK,5.0,47.0,48.0,N,Y
RD7W53SSMQYIE,2.0,41.0,48.0,N,Y
RAYMWVIFSLZN9,2.0,47.0,48.0,N,N
RTAQ7RHVT2Z2Y,5.0,46.0,48.0,N,Y
R311VFVAGXOGQ0,5.0,44.0,48.0,N,Y
R1IXXL4BIDBYQO,5.0,43.0,48.0,N,N
R2N4BSOD9DVOFX,5.0,45.0,48.0,N,Y
RS2V22B4581SF,5.0,48.0,48.0,N,N
RXEBDK1A25QSG,5.0,46.0,48.0,N,Y
R2Z62PNAVITVVO,5.0,46.0,48.0,N,Y
R2MRT4BA0GDNN4,5.0,44.0,48.0,N,N
RD69LM2GPWRT3,1.0,42.0,48.0,N,Y
R14SQ20Q8NXPAG,2.0,45.0,48.0,N,Y
R2PKVKXVICRTYO,1.0,46.0,48.0,N,Y
R19RBG5V8GY96S,5.0,40.0,48.0,N,Y
R49HE43RSMSOR,1.0,43.0,48.0,N,Y
R188ED11JI09AT,1.0,47.0,48.0,N,Y
ROR6D5RPA7BWV,5.0,45.0,48.0,N,Y
R3K9FD0KBOMZ0Y,4.0,47.0,48.0,N,Y
R3B69VD75MI6QD,2.0,45.0,48.0,N,Y
RMQI7G2ZO2463,5.0,45.0,48.0,N,Y
RXOVDM5FQ675B,5.0,48.0,48.0,N,N
R2J10X5B2R5G03,5.0,45.0,48.0,N,Y
R3F78DUTPB8HES,1.0,47.0,48.0,N,Y
R2HYRYG76IJ8EY,4.0,47.0,48.0,N,Y
R1ER6JMI7V5DP0,2.0,47.0,48.0,N,N
R7L4FDSCEIP0R,5.0,44.0,48.0,N,Y
R22KRFZTCNG2WK,5.0,48.0,48.0,N,N
R3VWT2OBRTEIKK,1.0,48.0,48.0,N,N
RC0QP1E5GIYOZ,5.0,47.0,48.0,N,Y
RGS1JSPWK0R0X,3.0,45.0,48.0,N,Y
R1K7357UFSOX4U,5.0,48.0,48.0,N,Y
R1WEMQBHUQYTN0,5.0,47.0,48.0,N,Y
R27B7M875L6MG7,1.0,43.0,48.0,N,Y
R3GCO8L2OXMTE0,4.0,48.0,48.0,N,Y
R2WF01W4EDJKK5,5.0,48.0,48.0,N,Y
R2AD4W1GHAEZ9K,5.0,43.0,48.0,N,Y
R33FFKFYFU92PR,1.0,35.0,48.0,N,Y
R2NR0PZDDASHRD,5.0,43.0,48.0,N,N
R1UGQVGME67HOK,1.0,40.0,48.0,N,Y
R2HMQB21EMLTQB,1.0,47.0,48.0,N,Y
R2FBWHXSMB80DK,2.0,45.0,48.0,N,Y
R3RU7PR0TWMEFY,2.0,43.0,48.0,N,Y
RCWFNRM6AC9R5,5.0,46.0,47.0,N,Y
R6D1FF9LLD6P4,3.0,40.0,47.0,N,Y
R3KHD6MW6FIVA7,5.0,43.0,47.0,N,Y
RSK7D7T8VMGLN,1.0,46.0,47.0,N,N
R1U5YY98YGP3WF,5.0,39.0,47.0,N,Y
R3SRHT03DA7XMD,5.0,46.0,47.0,N,N
RSNY4KTAEA4K7,3.0,45.0,47.0,N,N
RP56JL6S3UW0A,1.0,43.0,47.0,N,Y
R3NHVYWK8IYSGX,3.0,41.0,47.0,N,N
R30D86YYXCR9CL,5.0,45.0,47.0,N,Y
RN5LN7EDRAYMI,1.0,36.0,47.0,N,Y
R3W2DBS9NY8VA2,5.0,45.0,47.0,N,Y
RFQUPQZI1GTEQ,5.0,47.0,47.0,N,Y
RU6A38AK7TGYE,5.0,43.0,47.0,N,N
R29VOMA4C7K1AY,4.0,44.0,47.0,N,Y
R29731RBMLABC9,5.0,45.0,47.0,N,Y
R2P6URKFREZT5L,4.0,47.0,47.0,N,Y
RMJGNH1GVVFMW,3.0,47.0,47.0,N,N
R17VQ5M91MMSZT,5.0,47.0,47.0,N,Y
R3T8LKUNLVXPI3,5.0,45.0,47.0,N,N
RO0NUBJW0PCVT,5.0,43.0,47.0,N,Y
R6YV93E3I2FID,5.0,46.0,47.0,N,N
RYVMJO0QM2X64,5.0,39.0,47.0,N,Y
REJJM4FPWRE42,5.0,47.0,47.0,N,Y
R3P3TS4TI500BW,5.0,47.0,47.0,N,N
R1UH1A1RSZI95L,5.0,45.0,47.0,N,Y
R31PYSKFVE5LO1,1.0,42.0,47.0,N,Y
R13XITN0DQF0HN,5.0,45.0,47.0,N,Y
R1NMUF2A3I9QIX,5.0,44.0,47.0,N,Y
R342EOLUFVNFC5,5.0,44.0,47.0,N,N
R38ALC44FWHH5X,4.0,44.0,47.0,N,Y
RDKDT5CYYFL9K,3.0,46.0,47.0,N,Y
R2JJSISHCFVY9H,3.0,42.0,47.0,N,Y
R1ET0YA3QFFAYB,4.0,45.0,47.0,N,Y
RT2IFKCRSBYJW,1.0,37.0,47.0,N,Y
R12N2K4BT1WRW2,1.0,45.0,47.0,N,N
RHSET1NJDFZ6G,5.0,46.0,47.0,N,Y
R1GHD9UM9XDS63,4.0,45.0,47.0,N,N
R2CYQWCB81TZB1,2.0,44.0,47.0,N,Y
R2ULKHRCH01847,5.0,46.0,47.0,N,Y
R2RRI25UWPVNRW,3.0,46.0,47.0,N,Y
RCH4FGLV81U51,1.0,46.0,47.0,N,Y
R19L33M83RW0UO,5.0,42.0,47.0,N,N
R2UXFXI0TBVB12,5.0,40.0,47.0,N,Y
RRN13VZEL9IY9,5.0,42.0,47.0,N,Y
R36QGI9OD5DTUZ,5.0,46.0,47.0,N,Y
RY2BIFUZDFO98,5.0,42.0,47.0,N,Y
RPY8TQPABOM0J,5.0,45.0,47.0,N,N
R19UMVH6SHAQRV,4.0,44.0,47.0,N,Y
R2V8FMFXJWEDNE,4.0,44.0,47.0,N,Y
R2QGQKV6QQB2F5,5.0,41.0,47.0,N,Y
RPYH138ZCW4ME,4.0,47.0,47.0,N,Y
R2U2RSNLALE2KZ,3.0,41.0,47.0,N,Y
R34C54U0ZRQ2QH,5.0,47.0,47.0,N,Y
R3JROS9CL25Z9I,5.0,46.0,47.0,N,Y
R3SNQ5ONW5H1C7,4.0,45.0,47.0,N,Y
RCND8ILHBHQSD,5.0,38.0,47.0,N,Y
R2IDOFPG5UAHYK,1.0,31.0,47.0,N,Y
R1DK0HA4CRY5UR,3.0,41.0,47.0,N,Y
RUQZQZPH18MCV,5.0,44.0,47.0,N,N
R7EKIHW2KXQ9T,4.0,41.0,47.0,N,Y
R1VRVQ1ABVRLWK,5.0,42.0,46.0,N,Y
R84TQEBS3N1UY,3.0,30.0,46.0,N,Y
R2ZD912D1NQCM3,5.0,37.0,46.0,N,Y
R1WXDOTQJ2EX29,5.0,45.0,46.0,N,Y
R8MR594PGZEYN,5.0,40.0,46.0,N,Y
R3GPG0XQY1FTLC,5.0,45.0,46.0,N,N
RCTO1X6D0O1EX,5.0,46.0,46.0,N,Y
RNUY1U4Y9P956,5.0,37.0,46.0,N,Y
R322RI2LTANNRI,4.0,42.0,46.0,N,N
R29GGQ9FS5IL5F,5.0,42.0,46.0,N,Y
R2CX0B6GNSMN6S,5.0,42.0,46.0,N,N
R2VJFHMR2GFL8V,4.0,46.0,46.0,N,Y
R309MX1N5APUUR,5.0,44.0,46.0,N,Y
R1858OCYY0S89K,4.0,45.0,46.0,N,Y
R15HMHOOD3GCHJ,5.0,35.0,46.0,N,Y
RZ0U92Q32NGQA,1.0,43.0,46.0,N,N
RFXID039P1ARL,5.0,46.0,46.0,N,Y
R2IB1JGOGWDJ0R,1.0,34.0,46.0,N,Y
R17HPV7AY6XBO5,3.0,44.0,46.0,N,Y
R3HK252JKMO945,5.0,43.0,46.0,N,N
R1ME55FMOV4Y4S,5.0,46.0,46.0,N,Y
R3NU383EWCED7B,1.0,37.0,46.0,N,N
RA8WHMM1J7C6C,5.0,46.0,46.0,N,Y
R279H3YAVV9W7,2.0,46.0,46.0,N,Y
RR8P8TV1ZA3OC,5.0,44.0,46.0,N,N
R22IIRMWI8HCCY,3.0,43.0,46.0,N,Y
R1ZX7LZBN3CZS8,5.0,41.0,46.0,N,Y
RNFF5RWMSZ2PV,5.0,44.0,46.0,N,Y
R3V2GWR8BL2801,5.0,45.0,46.0,N,Y
R274J0W1SRBRY9,1.0,45.0,46.0,N,N
R3QKB6V33Y58IJ,4.0,45.0,46.0,N,Y
R2CZ3U0EI4KDEI,5.0,40.0,46.0,N,N
R3P6EDRBBYY9O9,4.0,39.0,46.0,N,Y
R2ZMYOMKPQOYSR,3.0,42.0,46.0,N,Y
R17L11GUIXG0UI,4.0,42.0,46.0,N,Y
R2YXW0U11U5IHO,1.0,42.0,46.0,N,Y
R302FJZGABUJUT,5.0,45.0,46.0,N,Y
R1YC1HSJ7I37B4,5.0,46.0,46.0,N,Y
R1RF6W9WHJBQRX,5.0,43.0,46.0,N,N
R28LGA1DO5P29L,5.0,46.0,46.0,N,Y
R3B3I77OKVVXTN,4.0,36.0,46.0,N,Y
R3LUY62EHZ0WP9,5.0,41.0,46.0,N,Y
R2YHHG4ZCK3QC6,2.0,45.0,46.0,N,Y
R1TF7KPC28YN20,3.0,42.0,46.0,N,Y
RYIQOU5ROMT4U,4.0,44.0,46.0,N,Y
R36UZ9R0JJ5FSX,4.0,44.0,46.0,N,Y
R2GRBYHVRDHC9S,4.0,35.0,46.0,N,Y
R2H3N53OTLCXJ5,5.0,36.0,46.0,N,Y
R16BR793JXG7DN,5.0,42.0,46.0,N,Y
RKSK6T7FBE808,1.0,23.0,46.0,N,N
R3PSZKLVRA4VC,5.0,45.0,46.0,N,N
R36VGA7GSXX6YF,1.0,39.0,46.0,N,Y
RNA00F97INJ4G,1.0,45.0,46.0,N,N
RDSBSVQUNDLOK,2.0,46.0,46.0,N,N
R2XRCLJHZGMWTH,4.0,42.0,46.0,N,Y
R2EB5R9P2QLHBF,5.0,45.0,46.0,N,Y
R1LZ7F4HE7N3I4,3.0,44.0,46.0,N,Y
R1B5SF6L0G1PNQ,5.0,45.0,46.0,N,Y
RPVH60J5NDXYK,4.0,44.0,45.0,N,Y
R2WSONW8VUQJJP,3.0,40.0,45.0,N,Y
R3ITM77QFKNY26,1.0,37.0,45.0,N,Y
R2DJAOXQM1RNX2,1.0,39.0,45.0,N,Y
R3CN5LW4YD2GF3,1.0,40.0,45.0,N,Y
R22DP6DHH20OT1,5.0,43.0,45.0,N,Y
R198YWBFVWRAPL,5.0,40.0,45.0,N,Y
RVZFY0ICYF2H9,4.0,45.0,45.0,N,Y
RH4XER9FI254R,1.0,39.0,45.0,N,Y
RLBVYG2FAOEOL,5.0,42.0,45.0,N,Y
R96ZZM8M9I3XD,5.0,45.0,45.0,N,Y
R3EWE9W0UHSU0C,5.0,43.0,45.0,N,Y
R8GNMMDTD2XOC,1.0,42.0,45.0,N,N
RAK9UHR4HFMNZ,2.0,42.0,45.0,N,Y
R3OD6MRRVA82LM,5.0,42.0,45.0,N,Y
R12RLNUD2J21Y6,3.0,42.0,45.0,N,Y
RBLM9HQCHUOVB,1.0,39.0,45.0,N,N
R27CYI6BCRN23R,1.0,42.0,45.0,N,Y
R393HC5SXVMO3R,5.0,44.0,45.0,N,Y
RWZWF41QQKU1B,5.0,42.0,45.0,N,Y
R24LV5N69FUKBV,1.0,36.0,45.0,N,N
R2GZGXFUSS3L21,5.0,43.0,45.0,N,Y
R3BZLXZIEDQ98A,1.0,45.0,45.0,N,Y
RJT3ZRDVQEXZ4,5.0,41.0,45.0,N,N
R17ETO0TGBBIG0,5.0,45.0,45.0,N,Y
RMA2RKAPDH6U6,4.0,43.0,45.0,N,Y
R1219MVD9F81L7,4.0,41.0,45.0,N,Y
R368C87ZNGYXPW,3.0,45.0,45.0,N,Y
R2Y56LEG4CXAOB,4.0,43.0,45.0,N,Y
R1G9IM4SJPC4YA,1.0,42.0,45.0,N,Y
R1U96OVI2OUYGM,5.0,42.0,45.0,N,Y
R6ASWKP97QTWJ,1.0,42.0,45.0,N,N
R2SANVTRU8N7JP,5.0,45.0,45.0,N,Y
R19V2PP6LW1PCR,5.0,42.0,45.0,N,Y
R2Q2SECS8IYZGP,5.0,38.0,45.0,N,N
R3JCWJ1LKBGGJJ,5.0,41.0,45.0,N,Y
R2ST2VTYY7R2Y5,5.0,45.0,45.0,N,Y
R1DEH77Q23LB8Z,4.0,44.0,45.0,N,Y
R2PW99NQ3N20AT,3.0,42.0,45.0,N,Y
R1B2OKLHMVPVLI,2.0,38.0,45.0,N,N
R3NUQD2CIWA2ZB,4.0,43.0,45.0,N,Y
R2IUP5GFJNPO5Q,5.0,39.0,45.0,N,Y
R3BSBZJKFLP8H9,5.0,43.0,45.0,N,N
R2HPNF2TU8ETOE,5.0,38.0,45.0,N,Y
R2XH7GOP6X2WOG,4.0,43.0,45.0,N,Y
R2DQCKTYK4QGNG,5.0,44.0,45.0,N,Y
R35AYJNC6KXP0L,5.0,40.0,45.0,N,Y
R1022F4U35T73M,5.0,41.0,45.0,N,N
R12TU42EE3K017,5.0,43.0,45.0,N,Y
RINEIEM4JSCJ0,5.0,44.0,45.0,N,Y
RV89XU3D4SDNM,3.0,42.0,45.0,N,Y
R8NKSI2A88XV9,3.0,40.0,45.0,N,Y
R2801Q3YIFGEO3,3.0,45.0,45.0,N,N
R2PTC0MB6N1F79,5.0,43.0,45.0,N,Y
R3FOW5ZET5GFGN,3.0,40.0,45.0,N,Y
R2ALQRMT2JUYAM,5.0,44.0,45.0,N,Y
R1OST32PJWOEJU,2.0,43.0,45.0,N,Y
R2IKWTHOFIPLQP,5.0,44.0,45.0,N,N
RCR8OW7FYCP57,1.0,43.0,45.0,N,Y
RY65N7HP1384M,5.0,34.0,45.0,N,Y
RX7X63C4P7FWK,4.0,44.0,45.0,N,Y
R1P5QRYP037LQJ,4.0,44.0,45.0,N,Y
R1QJ3DJ058ICHM,1.0,41.0,45.0,N,Y
R151BD0QVZUIAI,1.0,42.0,45.0,N,Y
R2KOQSW9H1JYFC,4.0,43.0,45.0,N,N
R2H6E9KAQ1SCVK,4.0,40.0,45.0,N,N
R3HUOMP1YAUMWV,4.0,41.0,45.0,N,Y
R108DUGZIJHSCM,2.0,40.0,45.0,N,Y
R97P94B2CBERQ,5.0,43.0,45.0,N,Y
R8IWJHK1QIGWX,2.0,42.0,45.0,N,Y
R2UO2YCYTWCBNF,5.0,42.0,45.0,N,Y
R1W31OI18KM7VS,4.0,43.0,45.0,N,Y
R3QFFWBXFHUE8Z,4.0,43.0,45.0,N,Y
R16LJZNEVT7BBN,2.0,43.0,45.0,N,Y
R1POXUXR3KPGY7,5.0,43.0,45.0,N,Y
R2J87ZVID34K7V,4.0,45.0,45.0,N,N
R3OXVJMCWQ9J05,4.0,40.0,45.0,N,Y
R3LM1RZ2CBXGVZ,1.0,44.0,45.0,N,Y
R1C5UQOGPB4MCI,5.0,43.0,44.0,N,Y
R1V8JJ9NYBB92U,5.0,41.0,44.0,N,Y
R1BY941MWTZNOM,5.0,44.0,44.0,N,Y
R232YNNLWZC9IV,5.0,43.0,44.0,N,Y
RLDHHN4RNS4I4,5.0,43.0,44.0,N,Y
R3I9OFCL0IAHXB,5.0,42.0,44.0,N,Y
R3UCFPJ4DU2E9Q,5.0,43.0,44.0,N,Y
R3LP34T0MIYB3O,3.0,38.0,44.0,N,Y
R28LEEP7YI23AN,5.0,44.0,44.0,N,Y
R3THWAJRU5GOUQ,1.0,36.0,44.0,N,Y
R1SU3JZJG991FC,3.0,36.0,44.0,N,Y
R3F8FLWJSKL85K,3.0,42.0,44.0,N,Y
R37JPPNIMS7RWP,5.0,38.0,44.0,N,N
R9ZDGU6LSDD9V,5.0,40.0,44.0,N,Y
R3ASZBPDYRCZMF,5.0,42.0,44.0,N,Y
R33U48PT1N9LTX,5.0,43.0,44.0,N,Y
R1SHAH5SE4TVD,4.0,44.0,44.0,N,Y
R3AICK5I9BK7Q0,2.0,35.0,44.0,N,Y
R1GMOG0RPNOQ4W,5.0,41.0,44.0,N,Y
R26RNP6HOYI1CU,4.0,43.0,44.0,N,Y
R5ZR7CLWWXYH5,2.0,40.0,44.0,N,Y
R2X101V915D9DY,2.0,40.0,44.0,N,Y
R11618F7GO2JA2,4.0,38.0,44.0,N,N
R2F450W7AE9MFC,5.0,42.0,44.0,N,Y
RCREO2UCJFSI,3.0,44.0,44.0,N,Y
R2REQSJDXROPQY,5.0,44.0,44.0,N,Y
R2M2CA4L1K1OFP,5.0,39.0,44.0,N,N
R19P5WDCWUL46T,5.0,41.0,44.0,N,Y
R129MP66IKIHDX,3.0,40.0,44.0,N,Y
R3IABI57RFBN7L,5.0,35.0,44.0,N,N
R3IOQZDJFU3BCX,5.0,40.0,44.0,N,Y
RJ3NLBO92NKEE,3.0,42.0,44.0,N,Y
R3926OZ2GDRBBH,4.0,41.0,44.0,N,Y
R1T287TJ6Y1554,3.0,32.0,44.0,N,N
R1V9SMFXCQWL29,5.0,42.0,44.0,N,Y
R1LVI3IXN6Z9BB,5.0,44.0,44.0,N,Y
RZGMJUWI85RO5,5.0,43.0,44.0,N,Y
R3RUMS01QEGUOO,1.0,42.0,44.0,N,Y
R3N2S8RP1DBGC8,5.0,42.0,44.0,N,Y
R15WEAA0F5GRH1,5.0,43.0,44.0,N,Y
R7XE49I4YWQHQ,5.0,43.0,44.0,N,Y
R9CYZEY4NUPLQ,1.0,38.0,44.0,N,Y
R3AX81KLQKFOU7,1.0,42.0,44.0,N,Y
R2JQSUSJEM5FIO,5.0,42.0,44.0,N,Y
R2D07XXXAOE70N,1.0,42.0,44.0,N,Y
R2SHMKF2OXOT2W,5.0,36.0,44.0,N,N
R321N8TRPXJ4WZ,3.0,43.0,44.0,N,Y
R1KMMD5YD2BVO5,5.0,43.0,44.0,N,N
R1RO3KC2U8O5AT,5.0,42.0,44.0,N,Y
R3GGBRTABP9CO3,1.0,39.0,44.0,N,Y
R1PNO9TPYPQPGU,2.0,41.0,44.0,N,N
R2FMQEDTH4WR6,1.0,44.0,44.0,N,Y
R11N204ROCU736,4.0,43.0,44.0,N,Y
R1KZZC4GG2C4C0,5.0,41.0,44.0,N,Y
R3KVZSBL07LX1D,1.0,41.0,44.0,N,Y
R2X3JQ3KAOHRBX,4.0,35.0,44.0,N,N
R16LJJ4K8SFOF7,5.0,41.0,44.0,N,Y
R3O17QX4GGES1O,5.0,36.0,44.0,N,Y
R20MWCG1PII0WR,1.0,42.0,44.0,N,Y
R2E1CX7JIC4TM5,5.0,42.0,44.0,N,Y
R10ZQS2563HP9I,1.0,39.0,44.0,N,Y
R2U4W36MG22RDW,5.0,39.0,44.0,N,Y
R11W7NLS3GPU5E,5.0,44.0,44.0,N,N
R3B79U0MIM6M34,5.0,40.0,44.0,N,Y
R24XANSYM6QYAK,5.0,41.0,44.0,N,Y
R2WJH1BD1KZQ3Z,4.0,40.0,44.0,N,Y
R1TL6KKW1YAO86,1.0,42.0,44.0,N,Y
R18URIXT71WX8G,1.0,40.0,44.0,N,Y
R25GENHDBTRIZN,1.0,38.0,44.0,N,Y
R1XIQQLJOFLT7K,3.0,44.0,44.0,N,Y
R3JHFCCMXVK5NB,5.0,42.0,44.0,N,N
R1AJATIAMDC96N,5.0,43.0,44.0,N,Y
R22SCRBL5HOXHJ,5.0,42.0,44.0,N,Y
RN28T2733CFDW,5.0,39.0,44.0,N,Y
R8KIGH84RVUWO,5.0,42.0,44.0,N,Y
R331C34S7Z1H7U,2.0,43.0,44.0,N,Y
RKQC6QE0GLCO8,4.0,43.0,44.0,N,N
RCSJUV2PI7B3H,5.0,41.0,44.0,N,N
R3Q41Q2LG3O80M,4.0,42.0,44.0,N,Y
R3EP0HP9Y6SAN4,5.0,43.0,43.0,N,Y
R17BFTARLH8FUX,5.0,41.0,43.0,N,N
R1CH8OFFGP7Y98,5.0,41.0,43.0,N,Y
R1RKZLCC91A2ZR,1.0,36.0,43.0,N,Y
R1G7UPU8O5GSOQ,5.0,42.0,43.0,N,Y
R1O9PS9I8HCYIG,5.0,40.0,43.0,N,Y
R24J3HSF0B48U3,5.0,36.0,43.0,N,N
RKPQDW22Y4FUH,1.0,43.0,43.0,N,N
RG567PV4XVN1R,4.0,41.0,43.0,N,Y
R10ULEULFRMHGQ,4.0,41.0,43.0,N,Y
R1I0X1I26QOI5N,3.0,36.0,43.0,N,Y
R1LSVMT3E554L5,5.0,42.0,43.0,N,Y
R1E4D14G9X5BSQ,4.0,39.0,43.0,N,Y
R2U5EPP8AQPF4K,4.0,42.0,43.0,N,Y
RBYPUB4BHUU07,3.0,36.0,43.0,N,Y
R1JR6KWH0XKC80,3.0,33.0,43.0,N,Y
R2QR3U0TG4AFZI,5.0,41.0,43.0,N,Y
RTGSAWML4QL25,5.0,42.0,43.0,N,Y
R1RQFVS2DNK5U6,4.0,43.0,43.0,N,Y
RZ9DTZ9B7E4YB,5.0,43.0,43.0,N,N
RGFEP5S2Y0POA,1.0,33.0,43.0,N,N
R2HSDLE7QBHTKB,4.0,39.0,43.0,N,Y
RAFIAXLV61RVW,3.0,34.0,43.0,N,Y
RYNFW598G2EIK,1.0,36.0,43.0,N,Y
R11QJI3AW7F3G2,1.0,41.0,43.0,N,Y
R2HSJU3R67JZA6,1.0,42.0,43.0,N,N
R2WRPRHL3L9AIC,5.0,40.0,43.0,N,N
R34T0KU332YNWK,1.0,39.0,43.0,N,Y
R1HX6M8BORATNL,4.0,43.0,43.0,N,Y
R1D0XI6HVMEU7O,5.0,39.0,43.0,N,Y
R3FV23RTPFA6AP,4.0,39.0,43.0,N,Y
RPZ0HQ205L8DH,5.0,37.0,43.0,N,Y
R1HM2NQ22AM1LT,1.0,42.0,43.0,N,Y
RKSJ849GMTVG0,4.0,37.0,43.0,N,N
R196A5A6J98Z8Q,1.0,38.0,43.0,N,Y
RATXJICRVDZH3,4.0,39.0,43.0,N,Y
R1KXA4YESGA1ES,1.0,41.0,43.0,N,Y
R15I4UEM91609X,4.0,42.0,43.0,N,Y
R1KK5PSR0QIQYR,5.0,42.0,43.0,N,Y
R2317Z479KEH9X,1.0,40.0,43.0,N,Y
R3S5J9JS35UN47,5.0,42.0,43.0,N,N
R294NGUZFNI8UW,5.0,42.0,43.0,N,N
R3KC9UMDNGBUWU,3.0,40.0,43.0,N,Y
R226282IIS0ZHX,5.0,42.0,43.0,N,Y
R36FO4VP7MHPX3,5.0,41.0,43.0,N,Y
R20TLQ6YQENU12,5.0,41.0,43.0,N,N
R23BMIQMS9M7L4,4.0,39.0,43.0,N,Y
R1JFJRJ70UCGVJ,5.0,40.0,43.0,N,Y
R1ZCDY0YB9I1GH,1.0,42.0,43.0,N,Y
R1SRWLVU2G24T4,5.0,38.0,43.0,N,Y
R2XS281I7XMGT7,1.0,40.0,43.0,N,Y
R30II469W7IC0Z,5.0,42.0,43.0,N,Y
R3ANEHMHP41LCQ,4.0,43.0,43.0,N,Y
R36UL707S2EL6K,4.0,43.0,43.0,N,Y
R2MLVISGSO3RLN,1.0,38.0,43.0,N,Y
RLHGOA42FSM20,1.0,36.0,43.0,N,Y
R1DM7HL0FYTXW5,5.0,36.0,43.0,N,Y
R1QH8HDL1VDAPS,5.0,41.0,43.0,N,Y
R30DOHMBP4XLCT,1.0,39.0,43.0,N,Y
REIYF9XMWPX2L,5.0,40.0,43.0,N,Y
RAL7BM9CFM1XG,5.0,40.0,43.0,N,N
RU8YU7SDH9SLF,5.0,41.0,43.0,N,Y
R789AYPY0DGI1,5.0,40.0,43.0,N,Y
RI1VG6OJU6JV9,2.0,39.0,43.0,N,Y
R1EFXP5210K50N,4.0,35.0,43.0,N,Y
R8HJ0PEBQJ4KL,4.0,35.0,43.0,N,N
R2K55M0E41IQ1I,5.0,41.0,42.0,N,Y
